ID_LOG,TIMESTAMP_DECISAO,COMANDO_BOMBA,FONTE_DECISAO,CONDICAO_METEO_DESC,UMIDADE_AR_API,TEMPERATURA_API,ID_TEMPO_API
5739,2025-01-16 10:29:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,57.65,30.16,230
5740,2025-01-16 11:21:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,50.49,26.09,728
5741,2025-01-16 12:14:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,59.34,29.83,510
5742,2025-01-16 13:06:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,61.62,26.39,580
5743,2025-01-16 13:59:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,48.91,29.63,257
5744,2025-01-16 14:52:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,46.17,28.87,520
5745,2025-01-16 15:44:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,51.12,27.25,525
5746,2025-01-16 16:37:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,61.87,27.38,720
5747,2025-01-16 17:29:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,54.3,29.35,355
5748,2025-01-16 18:22:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,60.34,28.63,270
5749,2025-01-16 19:14:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,55.77,26.55,377
5750,2025-01-16 20:07:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,49.61,26.18,791
5751,2025-01-16 21:00:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,50.41,29.61,346
5752,2025-01-16 21:52:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,48.37,26.85,391
5753,2025-01-16 22:45:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,47.97,31.55,603
5754,2025-01-16 23:37:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,60.16,30.1,604
5755,2025-01-17 00:30:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,59.02,29.59,298
5756,2025-01-17 01:22:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,51.53,29.56,707
5757,2025-01-17 02:15:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,59.38,26.56,598
5758,2025-01-17 03:07:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,57.24,31.78,388
5759,2025-01-17 04:00:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,59.56,26.63,739
5760,2025-01-17 04:53:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,55.46,31.29,476
5761,2025-01-17 05:45:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,55.56,31.64,230
5762,2025-01-17 06:38:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,52.47,28.35,627
5763,2025-01-17 07:30:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,54.97,27.54,693
5764,2025-01-17 08:23:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,48.61,31.41,439
5765,2025-01-17 09:15:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,48.65,27.87,617
5766,2025-01-17 10:08:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,44.98,27.55,434
5767,2025-01-17 11:00:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,49.32,28.59,487
5768,2025-01-17 11:53:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,55.6,27.58,319
5769,2025-01-17 12:46:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,58.85,28.42,554
5770,2025-01-17 13:38:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,57.2,31.36,796
5771,2025-01-17 14:31:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,56.85,28.78,322
5772,2025-01-17 15:23:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,51.58,28.12,206
5773,2025-01-17 16:16:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,43.72,31.7,519
5774,2025-01-17 17:08:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,45.37,29.89,485
5775,2025-01-17 18:01:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,47.57,29.73,314
5776,2025-01-17 18:54:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,60.79,28.74,445
5777,2025-01-17 19:46:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,44.4,27.81,546
5778,2025-01-17 20:39:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,56.77,28.0,475
5779,2025-01-17 21:31:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,58.83,30.16,782
5780,2025-01-17 22:24:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,58.83,29.83,455
5781,2025-01-17 23:16:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,56.89,26.59,727
5782,2025-01-18 00:09:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,52.64,27.66,715
5783,2025-01-18 01:01:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,43.22,30.87,422
5784,2025-01-18 01:54:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,43.33,27.24,694
5785,2025-01-18 02:47:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,53.75,29.8,217
5786,2025-01-18 03:39:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,58.34,28.04,702
5787,2025-01-18 04:32:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,56.9,26.23,400
5788,2025-01-18 05:24:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,50.47,28.54,603
5789,2025-01-18 06:17:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,51.12,28.83,495
5790,2025-01-18 07:09:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,51.97,29.97,572
5791,2025-01-18 08:02:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,51.2,26.57,516
5792,2025-01-18 08:54:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,58.62,28.0,206
5793,2025-01-18 09:47:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,61.26,26.99,257
5794,2025-01-18 10:40:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,49.37,27.51,433
5795,2025-01-18 11:32:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,45.96,30.63,255
5796,2025-01-18 12:25:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,43.65,31.44,511
5797,2025-01-18 13:17:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,47.63,28.15,604
5798,2025-01-18 14:10:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,56.43,30.93,514
5799,2025-01-18 15:02:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,46.07,29.94,463
5800,2025-01-18 15:55:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,44.54,29.39,434
5801,2025-01-18 16:48:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,48.13,29.23,328
5802,2025-01-18 17:40:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,61.99,30.16,695
5803,2025-01-18 18:33:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,42.41,28.65,422
5804,2025-01-18 19:25:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,51.92,30.9,404
5805,2025-01-18 20:18:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,45.08,29.37,727
5806,2025-01-18 21:10:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,45.33,29.54,538
5807,2025-01-18 22:03:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,55.0,27.57,608
5808,2025-01-18 22:55:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,59.15,26.04,592
5809,2025-01-18 23:48:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,61.97,30.85,655
5810,2025-01-19 00:41:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,56.76,26.79,478
5811,2025-01-19 01:33:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,57.66,28.84,543
5812,2025-01-19 02:26:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,59.11,31.73,530
5813,2025-01-19 03:18:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,50.97,29.86,775
5814,2025-01-19 04:11:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,60.66,28.98,276
5815,2025-01-19 05:03:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,43.36,29.26,215
5816,2025-01-19 05:56:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,49.59,29.49,501
5817,2025-01-19 06:48:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,60.5,29.2,667
5818,2025-01-19 07:41:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,52.09,25.9,710
5819,2025-01-19 08:34:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,54.68,28.71,388
5820,2025-01-19 09:26:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,44.42,26.99,618
5821,2025-01-19 10:19:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,61.28,27.33,453
5822,2025-01-19 11:11:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,56.85,29.99,787
5823,2025-01-19 12:04:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,45.69,28.56,780
5824,2025-01-19 12:56:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,43.59,30.89,706
5825,2025-01-19 13:49:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,46.57,29.84,584
5826,2025-01-19 14:42:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,56.06,27.67,319
5827,2025-01-19 15:34:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,61.81,28.03,792
5828,2025-01-19 16:27:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,55.04,29.22,358
5829,2025-01-19 17:19:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,61.52,31.13,286
5830,2025-01-19 18:12:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,58.25,29.26,721
5831,2025-01-19 19:04:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,48.83,31.33,705
5832,2025-01-19 19:57:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,61.32,30.89,483
5833,2025-01-19 20:49:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,50.4,27.83,302
5834,2025-01-19 21:42:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,44.71,29.77,470
5835,2025-01-19 22:35:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,54.6,30.22,563
5836,2025-01-19 23:27:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,48.55,31.01,617
5837,2025-01-20 00:20:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,52.12,26.92,565
5838,2025-01-20 01:12:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,47.19,27.11,621
5839,2025-01-20 02:05:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,57.53,28.99,384
5840,2025-01-20 02:57:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,44.32,28.81,534
5841,2025-01-20 03:50:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,57.04,26.01,648
5842,2025-01-20 04:42:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,56.47,30.18,584
5843,2025-01-20 05:35:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,47.05,27.81,701
5844,2025-01-20 06:28:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,58.48,29.54,268
5845,2025-01-20 07:20:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,47.2,26.68,274
5846,2025-01-20 08:13:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,61.96,31.01,629
5847,2025-01-20 09:05:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,54.25,27.3,660
5848,2025-01-20 09:58:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,54.85,26.26,762
5849,2025-01-20 10:50:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,58.39,25.76,334
5850,2025-01-20 11:43:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,46.63,30.88,320
5851,2025-01-20 12:36:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,56.38,26.62,503
5852,2025-01-20 13:28:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,57.1,27.43,292
5853,2025-01-20 14:21:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,62.21,28.5,223
5854,2025-01-20 15:13:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,54.88,30.99,345
5855,2025-01-20 16:06:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,50.84,28.58,368
5856,2025-01-20 16:58:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,42.89,26.21,453
5857,2025-01-20 17:51:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,45.45,26.65,276
5858,2025-01-20 18:43:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,48.16,26.51,320
5859,2025-01-20 19:36:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,47.59,29.85,289
5860,2025-01-20 20:29:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,49.99,30.51,529
5861,2025-01-20 21:21:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,55.61,30.98,380
5862,2025-01-20 22:14:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,44.09,28.47,694
5863,2025-01-20 23:06:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,49.19,30.07,644
5864,2025-01-20 23:59:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,55.51,29.18,484
5865,2025-01-21 00:51:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,54.24,25.69,788
5866,2025-01-21 01:44:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,60.38,30.88,350
5867,2025-01-21 02:36:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,53.74,30.32,335
5868,2025-01-21 03:29:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,59.08,30.92,217
5869,2025-01-21 04:22:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,49.37,30.25,465
5870,2025-01-21 05:14:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,44.01,30.62,622
5871,2025-01-21 06:07:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,58.12,27.1,292
5872,2025-01-21 06:59:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,43.17,26.04,496
5873,2025-01-21 07:52:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,61.9,30.08,235
5874,2025-01-21 08:44:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,48.81,29.19,281
5875,2025-01-21 09:37:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,61.92,26.92,503
5876,2025-01-21 10:30:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,50.21,30.98,546
5877,2025-01-21 11:22:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,58.29,27.77,454
5878,2025-01-21 12:15:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,44.45,30.37,344
5879,2025-01-21 13:07:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,46.94,29.34,562
5880,2025-01-21 14:00:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,60.51,30.99,492
5881,2025-01-21 14:52:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,59.92,29.1,545
5882,2025-01-21 15:45:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,45.39,29.04,499
5883,2025-01-21 16:37:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,42.75,25.82,346
5884,2025-01-21 17:30:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,50.39,29.27,711
5885,2025-01-21 18:23:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,55.05,26.47,408
5886,2025-01-21 19:15:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,62.35,30.41,470
5887,2025-01-21 20:08:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,51.99,27.13,718
5888,2025-01-21 21:00:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,56.89,28.69,406
5889,2025-01-21 21:53:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,45.07,29.69,389
5890,2025-01-21 22:45:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,61.88,30.49,680
5891,2025-01-21 23:38:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,52.69,26.79,502
5892,2025-01-22 00:30:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,43.1,30.26,319
5893,2025-01-22 01:23:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,53.01,26.44,519
5894,2025-01-22 02:16:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,48.42,27.98,488
5895,2025-01-22 03:08:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,50.29,28.58,733
5896,2025-01-22 04:01:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,59.08,29.13,743
5897,2025-01-22 04:53:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,44.94,28.0,727
5898,2025-01-22 05:46:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,49.19,28.63,402
5899,2025-01-22 06:38:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,61.5,28.63,356
5900,2025-01-22 07:31:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,62.48,27.21,798
5901,2025-01-22 08:24:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,52.88,30.03,305
5902,2025-01-22 09:16:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,47.55,28.57,237
5903,2025-01-22 10:09:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,55.93,27.4,342
5904,2025-01-22 11:01:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,49.88,26.58,346
5905,2025-01-22 11:54:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,54.6,26.52,345
5906,2025-01-22 12:46:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,61.57,31.32,555
5907,2025-01-22 13:39:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,42.88,27.01,707
5908,2025-01-22 14:31:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,49.84,26.52,338
5909,2025-01-22 15:24:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,47.78,27.62,535
5910,2025-01-22 16:17:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,45.88,30.18,444
5911,2025-01-22 17:09:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,49.21,27.97,404
5912,2025-01-22 18:02:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,47.3,26.22,613
5913,2025-01-22 18:54:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,53.56,25.57,462
5914,2025-01-22 19:47:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,61.24,29.95,524
5915,2025-01-22 20:39:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,48.85,28.85,773
5916,2025-01-22 21:32:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,60.68,28.32,293
5917,2025-01-22 22:24:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,45.23,29.25,611
5918,2025-01-22 23:17:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,54.08,28.71,716
5919,2025-01-23 00:10:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,51.72,26.15,452
5920,2025-01-23 01:02:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,49.42,30.04,488
5921,2025-01-23 01:55:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,60.95,28.45,663
5922,2025-01-23 02:47:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,52.83,26.37,588
5923,2025-01-23 03:40:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,55.25,30.85,755
5924,2025-01-23 04:32:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,44.04,27.22,430
5925,2025-01-23 05:25:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,59.07,28.18,470
5926,2025-01-23 06:18:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,49.78,26.69,600
5927,2025-01-23 07:10:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,56.13,31.37,214
5928,2025-01-23 08:03:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,44.24,28.78,347
5929,2025-01-23 08:55:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,49.71,27.92,493
5930,2025-01-23 09:48:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,51.73,25.8,283
5931,2025-01-23 10:40:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,48.66,27.99,217
5932,2025-01-23 11:33:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,55.66,30.89,311
5933,2025-01-23 12:25:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,46.96,31.04,558
5934,2025-01-23 13:18:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,50.08,25.6,613
5935,2025-01-23 14:11:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,49.07,28.26,234
5936,2025-01-23 15:03:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,47.05,30.3,690
5937,2025-01-23 15:56:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,52.34,25.98,731
5938,2025-01-23 16:48:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,50.18,27.82,386
5939,2025-01-23 17:41:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,59.89,25.88,515
5940,2025-01-23 18:33:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,50.21,30.08,582
5941,2025-01-23 19:26:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,47.85,29.89,522
5942,2025-01-23 20:18:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,43.16,27.42,394
5943,2025-01-23 21:11:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,56.72,28.08,762
5944,2025-01-23 22:04:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,60.43,28.61,705
5945,2025-01-23 22:56:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,52.47,31.08,798
5946,2025-01-23 23:49:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,51.9,30.54,778
5947,2025-01-24 00:41:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,51.27,25.67,273
5948,2025-01-24 01:34:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,46.05,27.26,800
5949,2025-01-24 02:26:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,51.66,31.28,721
5950,2025-01-24 03:19:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,53.57,28.26,411
5951,2025-01-24 04:12:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,49.05,27.79,390
5952,2025-01-24 05:04:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,59.75,27.94,723
5953,2025-01-24 05:57:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,60.49,29.77,374
5954,2025-01-24 06:49:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,52.76,30.98,785
5955,2025-01-24 07:42:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,62.61,29.61,620
5956,2025-01-24 08:34:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,61.06,30.6,550
5957,2025-01-24 09:27:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,53.25,29.11,577
5958,2025-01-24 10:19:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,55.61,29.49,682
5959,2025-01-24 11:12:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,57.78,27.02,478
5960,2025-01-24 12:05:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,57.2,26.85,439
5961,2025-01-24 12:57:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,56.47,28.29,454
5962,2025-01-24 13:50:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,44.03,29.53,745
5963,2025-01-24 14:42:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,44.32,26.44,598
5964,2025-01-24 15:35:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,49.25,27.93,252
5965,2025-01-24 16:27:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,53.37,29.91,742
5966,2025-01-24 17:20:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,60.05,28.34,471
5967,2025-01-24 18:12:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,59.04,29.58,308
5968,2025-01-24 19:05:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,62.45,30.11,495
5969,2025-01-24 19:58:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,44.66,25.45,295
5970,2025-01-24 20:50:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,50.07,31.17,755
5971,2025-01-24 21:43:12.000,LIGAR_BOMBA,Sintetico,Céu Limpo,50.6,25.83,484
5972,2025-01-24 22:35:45.600,LIGAR_BOMBA,Sintetico,Céu Limpo,54.12,27.82,355
5973,2025-01-24 23:28:19.200,LIGAR_BOMBA,Sintetico,Céu Limpo,53.55,29.29,468
5974,2025-01-25 00:20:52.800,LIGAR_BOMBA,Sintetico,Céu Limpo,45.63,28.23,803
5975,2025-01-25 01:13:26.400,LIGAR_BOMBA,Sintetico,Céu Limpo,49.44,26.85,249
5976,2025-01-25 02:06:00.000,LIGAR_BOMBA,Sintetico,Céu Limpo,46.01,29.19,341
5977,2025-01-25 02:58:33.600,LIGAR_BOMBA,Sintetico,Céu Limpo,49.1,30.79,754
5978,2025-01-25 03:51:07.200,LIGAR_BOMBA,Sintetico,Céu Limpo,52.25,25.65,434
5979,2025-01-25 04:43:40.800,LIGAR_BOMBA,Sintetico,Céu Limpo,56.17,27.65,408
5980,2025-01-25 05:36:14.400,LIGAR_BOMBA,Sintetico,Céu Limpo,46.24,25.51,779
5981,2025-01-25 06:28:48.000,LIGAR_BOMBA,Sintetico,Céu Limpo,57.2,26.36,401
5982,2025-01-25 07:21:21.600,LIGAR_BOMBA,Sintetico,Céu Limpo,54.17,26.6,684
5983,2025-01-25 08:13:55.200,LIGAR_BOMBA,Sintetico,Céu Limpo,49.91,26.42,383
5984,2025-01-25 09:06:28.800,LIGAR_BOMBA,Sintetico,Céu Limpo,46.03,28.76,222
5985,2025-01-25 09:59:02.400,LIGAR_BOMBA,Sintetico,Céu Limpo,45.03,30.17,784
5986,2025-01-25 10:51:36.000,LIGAR_BOMBA,Sintetico,Céu Limpo,47.79,27.9,623
5987,2025-01-25 11:44:09.600,LIGAR_BOMBA,Sintetico,Céu Limpo,55.74,26.74,605
5988,2025-01-25 12:36:43.200,LIGAR_BOMBA,Sintetico,Céu Limpo,50.17,29.25,249
5989,2025-01-25 13:29:16.800,LIGAR_BOMBA,Sintetico,Céu Limpo,47.75,27.04,797
5990,2025-01-25 14:21:50.400,LIGAR_BOMBA,Sintetico,Céu Limpo,45.63,30.61,582
5991,2025-01-25 15:14:24.000,LIGAR_BOMBA,Sintetico,Céu Limpo,54.35,31.08,740
5992,2025-01-25 16:06:57.600,LIGAR_BOMBA,Sintetico,Céu Limpo,46.98,27.51,729
5993,2025-01-25 16:59:31.200,LIGAR_BOMBA,Sintetico,Céu Limpo,57.61,30.44,289
5994,2025-01-25 17:52:04.800,LIGAR_BOMBA,Sintetico,Céu Limpo,46.66,28.88,663
5995,2025-01-25 18:44:38.400,LIGAR_BOMBA,Sintetico,Céu Limpo,44.65,27.33,496
